id,corpus,sentence,token,complexity,biomedical,bible,subtitles,wiki,familarity
3XQ4XW3OD9CKYPZQHK1FO2J1MKE2SR,bible,behold build house name yahweh god dedicate burn incense sweet spice continual show bread burnt offering morning evening sabbath new moon set feast yahweh god,sabbath,0.3666666666666667,1,0,1,1,0
3D1UCPY6GG9R0NG07M9FQLOSG4H38D,bible,besides sabbath yahweh besides gift besides vow besides freewill offering give yahweh,sabbath,0.40625,1,0,1,1,0
3DQYSJDTYLBKPMX54E23PB9IY2YEX5,bible,house israel rebelled wilderness didnt walk statute rejected ordinance man keep shall live sabbath greatly profaned,sabbath,0.5833333333333334,1,0,1,1,0
3MNJFORX8B43THDRTJ3EFA3YH4L5FM,bible,israelite whose adoption glory covenant giving law service promise,covenant,0.43333333333333335,1,0,1,0,0
3BFF0DJK8XCEIOT30ZLBPPSRMZWTSJ,bible,rejoice evil delight perverseness evil,perverseness,0.34523809523809523,1,1,1,1,0
307FVKVSYRF8I5ULXVMSMQK3JM374F,bible,yahweh mixed spirit perverseness midst caused egypt go astray work like drunken man stagger vomit,perverseness,0.4166666666666666,1,1,1,1,0
3IKMEYR0LWVMA6MICBSDXGSR5QTK2K,bible,neither seen perverseness israel,perverseness,0.4558823529411765,1,1,1,1,0
3421H3BM9AH2Z61ZFZ7G6O0SW9G9JJ,bible,jonathan didnt hear father commanded people oath therefore put forth end rod hand dipped honeycomb put hand mouth eye enlightened,honeycomb,0.3472222222222222,1,1,1,1,0
3HJ1EVZS2OJXISVW6VFFH2JX6YV3RJ,bible,congregation shall judge striker avenger blood according ordinance,ordinance,0.3472222222222222,1,0,1,1,0
3KQC8JMJGCSKTYHTAQ3L3YHRJPX3HM,bible,command day love yahweh god walk way keep commandment statute ordinance may live multiply yahweh god may bless land go posse,ordinance,0.3529411764705882,1,0,1,1,0
37G6BXQPLQL0GPWTI07BV3DP11OEQP,bible,shall ordinance shall keep statute walk yahweh god,ordinance,0.375,1,0,1,1,0
3FI30CQHVKJ9Z41PT0RNOQQDY3UB6K,bible,may incline heart walk way keep commandment statute ordinance commanded father,ordinance,0.4444444444444444,1,0,1,1,0
3PN6H8C9R4Q313BCX9Z5ZLGZX5KAD0,bible,thus say yahweh covenant day night fails appointed ordinance heaven earth,ordinance,0.5357142857142857,1,0,1,1,0
32LAQ1JNT9PUX1L7P4GB4QAF7WHUT0,bible,headdress ankle chain sash perfume bottle charm,sash,0.3472222222222222,1,1,1,1,0
3T2HW4QDUV7FRSVT57QUJKNX6P7C98,bible,dont forget show hospitality stranger entertained angel without knowing,hospitality,0.3472222222222222,1,1,1,1,0
3JUDR1D0D6R8L9KDPGCAT2404W2Q2Z,bible,bellow blow fiercely lead consumed fire vain go refining wicked plucked away,bellow,0.3472222222222222,1,1,1,1,0
3FTID4TN8LYNVXX7QWB9LK6B970YLT,bible,restore year swarming locust eaten great locust grasshopper caterpillar great army sent among,grasshopper,0.3472222222222222,1,1,1,1,0
3UAU495MIISEK9GZTNUCAG4S8MIUOS,bible,power horse mouth tail,tail,0.3478260869565217,0,1,1,0,0
3U74KRR67MLH2B1YS34PQVILZ0OTN7,bible,therefore thus say lord yahweh forgotten cast behind back therefore also bear lewdness prostitution,lewdness,0.35,1,1,1,1,0
3HFWPF5AK9J9J7V9LKFK7COTS0E3S7,bible,thus called memory lewdness youth handling bosom egyptian breast youth,lewdness,0.368421052631579,1,1,1,1,0
3YZ7A3YHR5TCXMIDZ33DM9MD6UES5R,bible,spent enough past time desire gentile walked lewdness lust drunken binge orgy carousings abominable idolatry,lewdness,0.4166666666666666,1,1,1,1,0
3ZVPAMTJWN3YC47K1AMZ0W86A1SRG3,bible,remembered day youth raged thing therefore behold also bring way head say lord yahweh shall commit lewdness abomination,lewdness,0.421875,1,1,1,1,0
3LAZVA75NIR50X7XA3K64X90PXGO2P,bible,slanderous men shed blood eaten mountain midst committed lewdness,lewdness,0.4464285714285714,1,1,1,1,0
3UEDKCTP9VQTW7JOIN98T79ZG6MK77,bible,moreover jerusalem jehoshaphat appointed levite priest head father household israel judgment yahweh controversy,controversy,0.35,1,1,1,0,0
3XBYQ44Z6P47P5ACK4VCMEVCSCSTWY,bible,behold form mountain creates wind declares man thought make morning darkness tread high place earth yahweh god army name,tread,0.35,1,1,1,1,0
3WUVMVA7OB3644G8PRO2QDZ2LNYZAS,bible,whole land sulfur salt burning sown bear grass grows therein like overthrow sodom gomorrah admah zeboiim yahweh overthrew anger wrath,sulfur,0.35,1,1,1,0,0
3OREP8RUT2BBWXQV5D090H32SHXGBR,bible,voice bridegroom bride heard merchant prince earth sorcery nation deceived,merchant,0.35,1,1,1,0,0
3W31J70BASWZ8OEK94HJ9T1DHJEKC5,bible,shall reckon bought year sold year jubilee price sale shall according number year according time hired servant shall,jubilee,0.35,1,1,1,1,0
3T5ZXGO9DEOYRKNPENLOGDE7P7XZQG,bible,levite may redeem house sold city possession shall released jubilee house city levite possession among child israel,jubilee,0.4,1,1,1,1,0
3RHLQY6EDT4OZEVVO8PEMIUZ5V04DV,bible,say vain walk device everyone stubbornness evil heart,stubbornness,0.35,1,1,1,1,0
3UOMW19E6D6WQ5TH2HDD74IVKTJC5C,bible,therefore also able save uttermost draw near god seeing life forever make intercession,intercession,0.3522727272727273,1,1,1,1,0
3VGET1QSZ0ZKR7D571SBHI3U3D5W7P,bible,christ died yes rather raised dead right hand god also make intercession u,intercession,0.3888888888888888,1,1,1,1,0
3IWA71V4TIGGC74QYWJ5DNH5H466X8,bible,moreover yahweh said day josiah king seen backsliding israel done,backsliding,0.3529411764705882,1,1,1,1,0
35JDMRECC499302FF42Z1P9NVEFEGU,bible,iniquity covetousness angry struck hid angry went backsliding way heart,backsliding,0.390625,1,1,1,1,0
334ZEL5JX6FY5WOV4IZCVFM4NPXOS6,bible,backsliding simple kill,backsliding,0.4027777777777778,1,1,1,1,0
351S7I5UG9WNO85TG9QLOPVC1WKJNB,bible,therefore lion forest shall kill wolf evening shall destroy leopard shall watch city everyone go shall torn piece transgression many backsliding increased,backsliding,0.4285714285714286,1,1,1,1,0
3PIOQ99R7YMW2OGNS8UZVR4NIEQNUN,bible,word whisperer dainty morsel go innermost part,morsel,0.3529411764705882,1,1,1,1,0
3PKVGQTFIHKYYVSKVG857WFAFZPYRJ,bible,king sits throne judgment scatter away evil eye,scatter,0.3529411764705882,1,1,1,1,0
3N5YJ55YXG3CNF2PM3D8VQSTBBYANY,bible,side shall hanging fifteen cubit pillar three socket three,socket,0.3529411764705882,1,0,1,1,0
3D5G8J4N5A4UAGA7UUQG0CCYL3KVTK,bible,wail minister altar,minister,0.3529411764705882,1,0,1,0,0
356TQKY9XFX916HN9YC53208L6H780,bible,sat eat bread lifted eye looked saw caravan ishmaelites coming gilead camel bearing spice balm myrrh going carry egypt,myrrh,0.3529411764705882,1,1,1,1,0
3TKXBROM5TAVA7U2JTDTJHZVFXQJIV,bible,spikenard saffron calamus cinnamon every kind incense tree myrrh aloe best spice,myrrh,0.4473684210526315,1,1,1,1,0
3FHTJGYT8N0D0RR5OIIAV18R9LBGPB,bible,also take fine spice liquid myrrh five hundred shekel fragrant cinnamon half much even two hundred fifty fragrant cane two hundred fifty,myrrh,0.5294117647058824,1,1,1,1,0
36BTXXLZ2V8I0OE069KYR7B3KYQR4R,bible,bind cluster pleiades loosen cord orion,orion,0.35526315789473684,1,1,1,1,0
3W0XM68YZPVFLL4MT7SZSXIMDMT1K2,bible,therefore lion forest shall kill wolf evening shall destroy leopard shall watch city everyone go shall torn piece transgression many backsliding increased,evening,0.35526315789473684,1,0,0,0,0
3JUDR1D0D6R8L9KDPGCAT2404YT2Q6,bible,pray love may abound yet knowledge discernment,discernment,0.35526315789473684,1,1,1,1,0
3FTID4TN8LYNVXX7QWB9LK6B976LYM,bible,wisdom found lip discernment rod back void understanding,discernment,0.4852941176470589,1,1,1,1,0
3P7RGTLO6EDBF9HMPQLS3YBPHGTKA3,bible,let beauty outward adorning braiding hair wearing jewel gold putting fine clothing,adorning,0.35526315789473684,1,1,1,1,0
3BPP3MA3TCKPPSGGQVZFEHEVRV1LE7,bible,lord become enemy swallowed israel swallowed palace destroyed stronghold multiplied daughter judah mourning lamentation,lamentation,0.3571428571428571,1,1,1,1,0
3TRB893CSJAOULN5SWOTVFH69R67GW,bible,son man take lamentation pharaoh king egypt tell likened young lion nation yet monster sea broke river troubled water foot fouled river,lamentation,0.5,1,1,1,1,0
3EQPA8A374WH5XJCJX1FJC2LBC5ZJP,bible,day take parable lament doleful lamentation saying utterly ruined,lamentation,0.5,1,1,1,1,0
3M93N4X8HKNK4LXYO577NJ5IOVZSJ3,bible,fifth sardonyx sixth sardius seventh chrysolite eighth beryl ninth topaz tenth chrysoprasus eleventh jacinth twelfth amethyst,topaz,0.3571428571428571,1,1,1,1,0
3DGDV62G7O9NLXJYP3XLTXEQZ272PF,bible,housetop moab street lamentation every broken moab like vessel none delight say yahweh,housetop,0.3571428571428571,1,1,1,1,0
3CMIQF80GNQW3A3ECIODJFLCK3VQ6B,bible,consider raven dont sow dont reap warehouse barn god feed,raven,0.3571428571428571,1,1,1,0,0
3FHTJGYT8N0D0RR5OIIAV18R9LBPGK,bible,grievous rebel going slander brass iron deal corruptly,slander,0.3571428571428571,1,1,1,1,0
3YO4AH2FPDK1PZHZAT8WAEBL709Q0A,bible,afflicted wave,wave,0.359375,1,0,1,0,0
3LEG2HW4UFNBUKU4B01GH30MXUKF2L,bible,shall grief offense heart lord either shed blood without cause lord avenged,offense,0.359375,1,1,1,1,0
3XABXM4AJ15J7OM25XLB3TH3QYLQ8X,bible,sent timothy beloved faithful child lord remind way christ even teach everywhere every assembly,timothy,0.359375,1,1,1,1,0
3ZTE0JGGCESIYFZZ7W9CGAIM1ONOCS,bible,knowing first prophecy scripture private interpretation,prophecy,0.359375,1,1,1,0,0
3WKGUBL7SZM7XQJN1PN25V24E624LF,bible,day magistrate sent sergeant saying let men go,magistrate,0.359375,1,1,1,1,0
31JUPBOORN48GR6PDSDFM7I9GSY8LQ,bible,multitude rose together magistrate tore clothes commanded beaten rod,magistrate,0.4642857142857143,1,1,1,1,0
33KMQD9OFJE51SC4ZTKZP24DAON77T,bible,ezra wisdom god hand appoint magistrate judge may judge people beyond river know law god teach doesnt know,magistrate,0.5,1,1,1,1,0
3UXQ63NLAAMRIP4WG4XPD98AOYOLB7,bible,took fat fat tail fat innards cover liver two kidney fat right thigh,innards,0.3611111111111112,1,1,1,1,0
3HEADTGN2PSHU1XFQ5LL0XBGXINVR7,bible,brother even man caught fault spiritual must restore one spirit gentleness looking also arent tempted,gentleness,0.3611111111111112,1,1,1,1,0
3J06WJ78HNK9N8EWZPQV1U0JIMAVV6,bible,lack madman brought fellow play madman presence,madman,0.3666666666666667,1,1,1,1,0
3NBFJK3IOHIVFRF49I5V6131ZE8OGR,bible,murmuring u yahweh,murmuring,0.3666666666666667,1,1,1,1,0
3X0EMNLXEPPWIOH0DDHWV2B1WY9PVF,bible,heard murmuring child israel murmur,murmuring,0.425,1,1,1,1,0
3APP19WN71E5QL909MJ1P1HAEGMG66,bible,morning shall see glory yahweh hears murmuring yahweh,murmuring,0.4852941176470589,1,1,1,1,0
3ZC62PVYDHATVMOMZJSVD0UPE8QXXE,bible,thing without murmuring dispute,murmuring,0.5,1,1,1,1,0
30EMX9PEVKJFF53G6Q7JOY5V3M0KSZ,bible,said thing concerning jesus nazarene prophet mighty deed word god people,nazarene,0.3666666666666667,1,1,1,1,0
3XT3KXP24ZYJMCFVZAJ4ADUQTTEI60,bible,seeing peter warming looked said also nazarene jesus,nazarene,0.4705882352941176,1,1,1,1,0
3C8QQOM6JP115XI2MEP6ZWCNJMCLIG,bible,jesus nazarene,nazarene,0.53125,1,1,1,1,0
31S7M7DAGGQREBYDGQOAD3EWU5ITLZ,bible,heard jesus nazarene began cry say jesus son david mercy,nazarene,0.5333333333333333,1,1,1,1,0
3R0WOCG21M9NGCPA3EGWZMST48BUDV,bible,also living stone built spiritual house holy priesthood offer spiritual sacrifice acceptable god jesus christ,priesthood,0.36764705882352944,1,1,1,1,0
3SNR5F7R92TNZR8A5S22M1M3AR2IEL,bible,ashers food rich,asher,0.36764705882352944,1,1,1,1,0
307L9TDWJYSC3U34DOYY8IEN516N3F,bible,son asher imnah ishvah ishvi beriah serah sister,asher,0.4285714285714286,1,1,1,1,0
3W9XHF7WGKVGU5GVVQC9Y31H55DTKW,bible,son ham cush mizraim put canaan,ham,0.36764705882352944,1,1,1,0,0
3M4KL7H8KVN8M6JXR3YYIED4CR316R,bible,wont pruned hoed grow brier thorn,brier,0.36764705882352944,1,1,1,1,0
3KA7IJSNW65H9AJU8WQWUQHUT67PBN,bible,devours brier thorn yes kindles thicket forest roll upward column smoke,brier,0.5147058823529411,1,1,1,1,0
3FW4EL5A3LORTQISN5M9XK6XOQ822H,bible,wrath find brier thorn would battle,brier,0.515625,1,1,1,1,0
3W0KKJIARR9XWLO7SS1E775URQLK8N,bible,joined hand mocker,mocker,0.36764705882352944,1,1,1,1,0
3E9ZFLPWOYSW5RZR0XSUAQ7AQV0XIS,bible,long mocker delight mockery fool hate knowledge,mocker,0.4166666666666666,1,1,1,1,0
3Y3N5A7N4G971FFSQ8COLXL09CQYMV,bible,neither adversary evil occurrence,occurrence,0.36764705882352944,1,1,1,1,0
3P458N04Q1HSU6LPBU72NA0T11G2X3,bible,golden tumor philistine returned trespass offering yahweh ashdod one gaza one ashkelon one gath one ekron one,tumor,0.36764705882352944,1,1,1,1,0
3A520CCNWN08T9PCT4AP53YKXHLAET,bible,remember show men bring mind transgressor,transgressor,0.36764705882352944,1,1,1,1,0
30OITAWPBQ368069RZ4VUBKDJHCH9M,bible,tell written must still fulfilled counted transgressor,transgressor,0.4833333333333333,1,1,1,1,0
385MDVINFCFDB2E78AH8K883UAVWJQ,bible,pass jonathan sought go philistine garrison rocky crag one side rocky crag side name one bozez name seneh,pass,0.36764705882352944,1,1,1,0,0
3LB1BGHFL2WBEA5CZ5D07BGS3KMTYR,bible,commanded precept fully obey,precept,0.368421052631579,1,1,1,1,0
341H3G5YF0EA3RIQXPR917NPC3ZZ0I,bible,precept get understanding therefore hate every false way,precept,0.5,1,1,1,1,0
3FULMHZ7OUXR381811OH58HTE9S4MD,bible,meditate precept,precept,0.5588235294117647,1,1,1,1,0
3RWSQDNYL9MVVE6GZVGN1MUB6YPFF5,bible,keep covenant remember obey precept,precept,0.65,1,1,1,1,0
33K3E8REWWV3GLNERBG3X1DWNZ7X8W,bible,behold long precept,precept,0.6607142857142857,1,1,1,1,0
3XDSWAMB22SLJRCFM91G5FDMGP6CQP,bible,heavenly father also dont forgive brother heart misdeed,misdeed,0.368421052631579,1,1,1,1,0
34HEO7RUG6UX2DUHFAUP4AX3C6ARAM,bible,thorn come palace nettle thistle fortress habitation jackal court ostrich,thistle,0.368421052631579,1,1,1,1,0
360ZO6N6J1JS0E7KIWK8MGS901YM9J,bible,wise shall shine brightness expanse turn many righteousness star forever ever,brightness,0.368421052631579,1,1,1,1,0
3OJX0UFJ0Z7BDMCTRYBUDQ93DN99U6,bible,sober thing suffer hardship work evangelist fulfill ministry,evangelist,0.368421052631579,1,1,1,1,0
3UQVX1UPFSHKXGFE8IIVEWDIRUV026,bible,scribe pharisee saw eating sinner tax collector said disciple eats drink tax collector sinner,scribe,0.3690476190476191,1,0,1,1,0
3LVTFB9DE5IY03SKOVXZV6Y1EH3GQ8,bible,woe scribe pharisee hypocrite,scribe,0.4342105263157895,1,0,1,1,0
3T2HW4QDUV7FRSVT57QUJKNX6N2C9Z,bible,happened morning ruler elder scribe gathered together jerusalem,scribe,0.45,1,0,1,1,0
3HEA4ZVWVDMBRKK2N7Q5TYCLSAX55T,bible,certain scribe pharisee answered teacher want see sign,scribe,0.4722222222222222,1,0,1,1,0
3AJA9FLWSCYF558603M84J73MSHIF3,bible,scribe pharisee murmured disciple saying eat drink tax collector sinner,scribe,0.5,1,0,1,1,0
3G57RS03HH5JSN1F5OO7VR9980U52G,bible,sole foot even head soundness wound welt open sore,welt,0.375,1,1,1,1,0
3T2EL38U0MK9MPNAD5X3JSYWH7ZQXA,bible,break people piece yahweh afflict heritage,heritage,0.375,1,1,1,0,0
3VDVA3ILIDFAJZ833G7KU5QT656G18,bible,man cause field vineyard eaten let animal loose graz another man field shall make restitution best field best vineyard,restitution,0.375,1,1,1,1,0
3SMIWMMK615MPIP1K9LMRAHEBQTWUM,bible,man borrows anything neighbor injured dy owner shall surely make restitution,restitution,0.3809523809523809,1,1,1,1,0
3G57RS03HH5JSN1F5OO7VR9980Z25I,bible,psalm david,psalm,0.375,1,1,1,1,0
338GLSUI43B4ZJB25FGM8LDQVQISF4,bible,sacrifice made wicked abomination yahweh prayer upright delight,upright,0.375,1,0,1,1,0
3UY4PIS8QRLGTRPPQKKFKPZQ7HSN1N,bible,drive ashdod noonday ekron rooted,noonday,0.375,1,1,1,1,0
3U18MJKL1UM0GUZN6H9Z1LIHBCSNCI,bible,heard entered temple daybreak taught,daybreak,0.375,1,1,1,1,0
388CL5C1RJN1927IGW7LZKB8J9GHL2,bible,happened day ahasuerus ahasuerus reigned india even ethiopia one hundred twentyseven province,ethiopia,0.375,1,1,1,0,0
3WPCIUYH1A88GZAL39QMUQ6RLU9TD8,bible,jeroboam slept father even king israel zechariah son reigned place,zechariah,0.375,1,1,1,1,0
3NOEP8XAU42OMDMVDSIEJN8MC9HPXI,bible,son bebai zechariah son bebai twentyeight male,zechariah,0.3970588235294118,1,1,1,1,0
3PGQRAZX02KAZASXA58AX6K6118SY1,bible,zechariah son wise counselor cast lot lot came northward,zechariah,0.45,1,1,1,1,0
39O0SQZVJN7FJBWJ87I5UJVDB0H7RS,bible,word yahweh came zechariah saying,zechariah,0.45,1,1,1,1,0
3FDWKV9VCN2QK6VNG7FZICFNDMFMUH,bible,take faithful witness testify uriah priest zechariah son jeberechiah,zechariah,0.5,1,1,1,1,0
3P4ZBJFX2V3X60SBPKQN5AGB13FFW7,bible,spread absalom tent top house absalom went father concubine sight israel,concubine,0.375,1,1,1,1,0
3HYV4299H0WUALWXW6QB9CSP7VWE88,bible,lampstands lamp burn according ordinance oracle pure gold,oracle,0.375,1,1,1,1,0
363A7XIFV4MPVKBYOUZZ57M6XE0AVF,bible,happened death moses servant yahweh yahweh spoke joshua son nun moses servant saying,nun,0.375,1,1,1,1,0
3NRZ1LDP7W6DR8MAEA6ZG8OXK95PZ5,bible,trial even rod condemns shall,rod,0.375,0,0,1,0,0
3T5ZXGO9DEOYRKNPENLOGDE7P7RQZ1,bible,one spare rod hate son one love careful discipline,rod,0.4117647058823529,0,0,1,0,0
3X2LT8FDHWIORLIOH6KHVIZPEXUW8V,bible,man clean shall gather ash heifer lay outside camp clean place shall kept congregation child israel water impurity sin offering,impurity,0.375,1,1,1,1,0
3A3KKYU7P3H3CAKSB7U0000KY2QMWG,bible,put child laid reed river bank,reed,0.375,1,1,1,0,0
3D3B8GE892RYLH4XACC03KM45659PY,bible,let see whether vine budded blossom open pomegranate flower,pomegranate,0.3804347826086957,1,1,1,1,0
3PEG1BH7AERGYJMEV4LOY9VVZYEKBY,bible,made skirt robe pomegranate blue purple scarlet twined linen,pomegranate,0.381578947368421,1,1,1,1,0
3UUSLRKAUL3LI1DEQ6NLPUE9WXE7D6,bible,capital also two pillar close belly beside network pomegranate two hundred row around capital,pomegranate,0.3833333333333333,1,1,1,1,0
3GKAWYFRAPTAO7HEMSH2PG5UWTVPDA,bible,wall outside side room toward outer court room length fifty cubit,cubit,0.3804347826086957,1,0,1,1,0
3C8QQOM6JP115XI2MEP6ZWCNJO3LIB,bible,yet shall space two thousand cubit measure,cubit,0.4722222222222222,1,0,1,1,0
3DIIW4IV8PV57PBHGMQPDFACX284I1,bible,length two cubit breadth cubit height cubit half,cubit,0.5625,1,0,1,1,0
3VP28W7DUNK10VXG07AU4EATI36ZF0,bible,ten cubit length board cubit half breadth board,cubit,0.5833333333333334,1,0,1,1,0
3MNJFORX8B43THDRTJ3EFA3YH4BF5M,bible,joash king israel took amaziah king judah son joash son jehoahaz beth shemesh brought jerusalem broke wall jerusalem gate ephraim corner gate four hundred cubit,cubit,0.6666666666666666,1,0,1,1,0
32ZCLEW0BZKNRTH6WO3DSE071DSPJO,bible,stewardship entrusted,stewardship,0.3809523809523809,1,1,1,1,0
386659BNTLHD8VXIPEIH9D3DZMR01V,bible,god u god deliverance,deliverance,0.381578947368421,1,1,1,1,0
3K3G488TR280K6307ZE8R97CO6U5QG,bible,supposed brother understood god hand giving deliverance didnt understand,deliverance,0.4558823529411765,1,1,1,1,0
3VJ4PFXFJ37PI5MYJ4PU9LKNJ7WUAF,bible,apostle barnabas paul heard tore clothes sprang multitude cry,barnabas,0.381578947368421,1,1,1,1,0
3R5OYNIC2C9H5WDB8IHHUKNGZFPTP3,bible,joses apostle surnamed barnabas interpreted son encouragement levite man cyprus race,barnabas,0.40625,1,1,1,1,0
3R6RZGK0XFCQR29140DF8T4D03QYVW,bible,period fourteen year went jerusalem barnabas taking titus also,barnabas,0.4117647058823529,1,1,1,1,0
3OQQD2WO8I6KPTSDG8L63AI6J04I3I,bible,next day went barnabas derbe,barnabas,0.4117647058823529,1,1,1,1,0
3WA2XVDZEMH767D93RTDPYWY1076EF,bible,barnabas took mark sailed away cyprus,barnabas,0.5178571428571429,1,1,1,1,0
3DW3BNF1GHIBCWIJRWFL9GGB7Q08V9,bible,syrian fled israel david killed syrian seven hundred charioteer forty thousand horseman struck shobach captain army died,charioteer,0.381578947368421,1,1,1,1,0
3538U0YQ1FU0F2QNF0FL0D5E38U3FU,bible,though wicked spring grass evildoer flourish destroyed forever,evildoer,0.381578947368421,1,1,1,1,0
3CO05SML7V5110WZN8XWF4LQ3MB0RL,bible,dont hide supplication,supplication,0.38235294117647056,1,0,1,1,0
368IUKXGA58B3Y2ZC59OJAV2F78P6I,bible,hear prayer supplication heaven dwelling place maintain cause,supplication,0.4411764705882353,1,0,1,1,0
3BCRDCM0ODUAS75JZD4GNT93LX36KZ,bible,solomon made end praying prayer supplication yahweh arose altar yahweh kneeling knee hand spread forth toward heaven,supplication,0.4558823529411765,1,0,1,1,0
3L21G7IH47WA5QT3XMTQ15XXB121YX,bible,yet respect prayer servant supplication yahweh god listen cry prayer servant prays,supplication,0.6153846153846154,1,0,1,1,0
3VI0PC2ZAYK61DAUYS5ZUN3W26HOX0,bible,also supplication behalf yearn reason exceeding grace god,supplication,0.6785714285714286,1,0,1,1,0
3M93N4X8HKNK4LXYO577NJ5IOVSJSN,bible,exhort one another day day long called today lest one hardened deceitfulness sin,deceitfulness,0.38235294117647056,1,1,1,1,0
3EGKVCRQFWSBIOBVZJMF7HA6XBWYBC,bible,sown among thorn hears word care age deceitfulness rich choke word becomes unfruitful,deceitfulness,0.4705882352941176,1,1,1,1,0
3V8JSVE8YYQ9PRNF9AO58PGR0AZYE6,bible,put foot stock,stock,0.38235294117647056,1,1,1,0,0
34O39PNDK682LNZ9LOULZLH9UQ7RBX,bible,saul asked counsel god shall go philistine,philistine,0.38235294117647056,1,0,1,1,0
3LB1BGHFL2WBEA5CZ5D07BGS3KMYTW,bible,notwithstanding prince philistine said shall go u battle,philistine,0.421875,1,0,1,1,0
3MDWE879UH2WHN3NR7UZ80HFO429BT,bible,david men went keilah fought philistine brought away livestock killed great slaughter,philistine,0.5,1,0,1,1,0
3Z33IC0JC0MBQ11TWOLZ9CBMRURV9Q,bible,sent therefore gathered together lord philistine said send away ark god israel let go place kill u people,philistine,0.5961538461538461,1,0,1,1,0
3JU8CV4BRLC1S483C1VI0AHT052PO3,bible,happened arose war gezer philistine sibbecai hushathite killed sippai son giant subdued,philistine,0.6,1,0,1,1,0
3VMHWJRYHVGCV0X1ZPM97TUIA3UFX5,bible,hezekiah prayed yahweh said yahweh god israel sit cherub god even alone kingdom earth,hezekiah,0.38235294117647056,1,0,1,1,0
3BO3NEOQM0HK9ERYPN0GQIWCPC4AII,bible,hezekiah said isaiah word yahweh spoken good,hezekiah,0.46875,1,0,1,1,0
3GKAWYFRAPTAO7HEMSH2PG5UWT1PDG,bible,hezekiah said come far country even babylon,hezekiah,0.5,1,0,1,1,0
3YO4AH2FPDK1PZHZAT8WAEBL7Y8Q05,bible,day hezekiah sick even death prayed yahweh spoke gave sign,hezekiah,0.5,1,0,1,1,0
3D0LPO3EABZV1I043OR1D1A54CBOY6,bible,also proverb solomon men hezekiah king judah copied,hezekiah,0.5576923076923077,1,0,1,1,0
3UQ1LLR26A8MZFZ4AQXTIYO46GYALW,bible,many work city judah men war mighty men valor jerusalem,valor,0.3833333333333333,1,1,1,1,0
3SSN80MU8CONBMPF00D6N6MNIZ1XKF,bible,joshua chose thirty thousand men mighty men valor sent night,valor,0.3833333333333333,1,1,1,1,0
38G0E1M85M59ATPWUZGQ58Y04FRUV6,bible,hate regard lying vanity trust yahweh,vanity,0.3833333333333333,1,0,1,1,0
3XJOUITW8UR258EQ8VW6UPDQ4B5QTL,bible,among vanity nation cause rain,vanity,0.4583333333333334,1,0,1,1,0
31KSVEGZ34SU9QXKGFQHMZUU4RVRWJ,bible,west side hanging fifty cubit pillar ten socket ten hook pillar fillet silver,fillet,0.3846153846153846,1,1,1,1,0
36U4VBVNQODHHM8FLFBG4B9XJ92UR1,bible,older woman likewise reverent behavior slanderer enslaved much wine teacher good,slanderer,0.3863636363636364,1,1,1,1,0
3X0EMNLXEPPWIOH0DDHWV2B1W00PVA,bible,thus say lord yahweh also take lofty top cedar set crop topmost young twig tender one plant high lofty mountain,topmost,0.3888888888888888,1,1,1,1,0
3S1L4CQSFX50ZNP8OFUVNLJK9I0AFB,bible,solomon numbered foreigner land israel numbering david father numbered found one hundred fiftythree thousand six hundred,numbering,0.3888888888888888,1,1,1,1,0
3O71U79SRBPA5T3JR2KZ3BXZSR0SMH,bible,thirty son rode thirty donkey colt thirty city called havvoth jair day land gilead,colt,0.3888888888888888,1,1,1,1,0
3G57RS03HH5JSN1F5OO7VR9982C25Z,bible,charmer consulter familiar spirit wizard necromancer,necromancer,0.3888888888888888,1,1,1,1,0
3K8CQCU3KE19US5SN890DFPK3U1NWM,bible,reuben said shed blood,reuben,0.390625,1,0,1,1,0
38G0E1M85M59ATPWUZGQ58Y04HRUVA,bible,watercourse reuben great searchings heart,reuben,0.3947368421052632,1,0,1,1,0
33W1NHWFYHLBJ0FHVRFJLIPU9CJTZ7,bible,phinehas son eleazar priest said child reuben child gad child manasseh today know yahweh midst u committed trespass yahweh,reuben,0.3970588235294118,1,0,1,1,0
36FFXPMST9O9FNAFTONDR1F2EELOHQ,bible,reuben firstborn might beginning strength excelling dignity excelling power,reuben,0.43333333333333335,1,0,1,1,0
3RQVKZ7ZRKJYFRFYTH34TBN5Z8772J,bible,south side shall standard camp reuben according division,reuben,0.4722222222222222,1,0,1,1,0
3R15W654VDTEMV6LZMUF8Y39AYKLQE,bible,fourteenth night come driven back forth adriatic sea midnight sailor surmised drawing near land,adriatic,0.390625,1,1,1,1,0
371DNNCG442WZ4EUM1F68YSQA5K8TT,bible,ate food drank cup lay bosom like daughter,bosom,0.390625,1,1,1,1,0
3TC2K6WK9G22F5KH3MVA7BJ0AS728V,bible,indeed deceitful brook water fail,brook,0.390625,1,0,1,1,0
3NZ1E5QA6Z1DG01BOHHIWKCD26T5B4,bible,also maacah mother asa king removed queen made abominable image asherah asa cut image made dust burnt brook kidron,brook,0.5,1,0,1,1,0
3GITHABACYLNIC7L9OKTP89VZLG2NP,bible,shall much rather subjection father spirit live,subjection,0.3928571428571429,1,1,1,1,0
39I4RL8QGJH5BU0XA484D39XXNM4HX,bible,brought subjection hand,subjection,0.4,1,1,1,1,0
